timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1601126976474,56,UC5 show stock report,200,HTTP/1.1 200,UC5 1-1,true,,460,0,1,2,http://swa-kovacs-vm2.cs.univie.ac.at/sr/stockitemreport/200,50,0,0
1601126976513,51,UC7 change price,200,HTTP/1.1 200,UC7 2-1,true,,127,0,1,3,http://swa-kovacs-vm2.cs.univie.ac.at/sr/stockitem/store/200/300,51,0,0
1601126976537,38,UC5 show stock report,200,HTTP/1.1 200,UC5 1-1,true,,460,0,1,3,http://swa-kovacs-vm2.cs.univie.ac.at/sr/stockitemreport/200,38,0,0
1601126976576,5,UC5 show stock report,200,HTTP/1.1 200,UC5 1-1,true,,460,0,1,3,http://swa-kovacs-vm2.cs.univie.ac.at/sr/stockitemreport/200,5,0,0
1601126976582,3,UC5 show stock report,200,HTTP/1.1 200,UC5 1-1,true,,460,0,1,3,http://swa-kovacs-vm2.cs.univie.ac.at/sr/stockitemreport/200,3,0,0
1601126976586,5,UC5 show stock report,200,HTTP/1.1 200,UC5 1-1,true,,460,0,1,3,http://swa-kovacs-vm2.cs.univie.ac.at/sr/stockitemreport/200,5,0,0
1601126976592,7,UC5 show stock report,200,HTTP/1.1 200,UC5 1-1,true,,460,0,1,4,http://swa-kovacs-vm2.cs.univie.ac.at/sr/stockitemreport/200,3,0,0
1601126976600,3,UC5 show stock report,200,HTTP/1.1 200,UC5 1-1,true,,460,0,1,4,http://swa-kovacs-vm2.cs.univie.ac.at/sr/stockitemreport/200,3,0,0
1601126976604,2,UC5 show stock report,200,HTTP/1.1 200,UC5 1-1,true,,460,0,1,4,http://swa-kovacs-vm2.cs.univie.ac.at/sr/stockitemreport/200,2,0,0
1601126976607,3,UC5 show stock report,200,HTTP/1.1 200,UC5 1-1,true,,460,0,1,4,http://swa-kovacs-vm2.cs.univie.ac.at/sr/stockitemreport/200,3,0,0
1601126976610,3,UC5 show stock report,200,HTTP/1.1 200,UC5 1-1,true,,460,0,1,4,http://swa-kovacs-vm2.cs.univie.ac.at/sr/stockitemreport/200,3,0,0
1601126976596,24,UC4 receive order,200,HTTP/1.1 200,UC4 4-1,true,,118,0,1,4,http://swa-kovacs-vm3.cs.univie.ac.at/oprop/product-order/113,24,0,0
1601126976614,10,UC5 show stock report,200,HTTP/1.1 200,UC5 1-1,true,,460,0,1,4,http://swa-kovacs-vm2.cs.univie.ac.at/sr/stockitemreport/200,10,0,0
1601126976625,4,UC5 show stock report,200,HTTP/1.1 200,UC5 1-1,true,,460,0,1,4,http://swa-kovacs-vm2.cs.univie.ac.at/sr/stockitemreport/200,4,0,0
1601126976629,3,UC5 show stock report,200,HTTP/1.1 200,UC5 1-1,true,,460,0,1,4,http://swa-kovacs-vm2.cs.univie.ac.at/sr/stockitemreport/200,3,0,0
1601126976633,3,UC5 show stock report,200,HTTP/1.1 200,UC5 1-1,true,,460,0,1,4,http://swa-kovacs-vm2.cs.univie.ac.at/sr/stockitemreport/200,3,0,0
1601126976642,6,UC7 change price,200,HTTP/1.1 200,UC7 2-1,true,,127,0,1,4,http://swa-kovacs-vm2.cs.univie.ac.at/sr/stockitem/store/200/300,6,0,0
1601126976637,12,UC5 show stock report,200,HTTP/1.1 200,UC5 1-1,true,,460,0,1,4,http://swa-kovacs-vm2.cs.univie.ac.at/sr/stockitemreport/200,12,0,0
1601126976553,95,UC3 order products,200,HTTP/1.1 200,UC3 3-1,true,,231,0,1,4,http://swa-kovacs-vm3.cs.univie.ac.at/oprop/store/201/order,95,0,0
1601126976650,5,UC3 order products,200,HTTP/1.1 200,UC3 3-1,true,,231,0,1,5,http://swa-kovacs-vm3.cs.univie.ac.at/oprop/store/201/order,5,0,0
1601126976643,14,UC4 receive order,200,HTTP/1.1 200,UC4 4-1,true,,118,0,1,5,http://swa-kovacs-vm3.cs.univie.ac.at/oprop/product-order/113,14,0,0
1601126976649,11,UC5 show stock report,200,HTTP/1.1 200,UC5 1-1,true,,460,0,1,5,http://swa-kovacs-vm2.cs.univie.ac.at/sr/stockitemreport/200,11,0,0
1601126976660,4,UC5 show stock report,200,HTTP/1.1 200,UC5 1-1,true,,460,0,1,5,http://swa-kovacs-vm2.cs.univie.ac.at/sr/stockitemreport/200,4,0,0
1601126976656,8,UC3 order products,200,HTTP/1.1 200,UC3 3-1,true,,231,0,1,5,http://swa-kovacs-vm3.cs.univie.ac.at/oprop/store/201/order,8,0,0
1601126976665,2,UC5 show stock report,200,HTTP/1.1 200,UC5 1-1,true,,460,0,1,5,http://swa-kovacs-vm2.cs.univie.ac.at/sr/stockitemreport/200,2,0,0
1601126976665,8,UC3 order products,200,HTTP/1.1 200,UC3 3-1,true,,231,0,1,5,http://swa-kovacs-vm3.cs.univie.ac.at/oprop/store/201/order,8,0,0
1601126976657,17,UC4 receive order,200,HTTP/1.1 200,UC4 4-1,true,,118,0,1,5,http://swa-kovacs-vm3.cs.univie.ac.at/oprop/product-order/113,17,0,0
